Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
¿Qué sucede si no tengo seguro médico y necesito atención o una prueba para COVID-19?	Para quienes no tienen seguro, el [gobierno paga](https://www.hrsa.gov/CovidUninsuredClaim) todas las pruebas de COVID-19 y la atención necesarias. Compruebe sus síntomas con el [Symptom Screener](https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/symptoms.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fsymptoms-testing%2Findex.html) o hablando con su médico.\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	73
¿Cuánto tiempo toma obtener los resultados de las pruebas de COVID-19?	El tiempo de espera para los resultados de las pruebas de COVID-19 suele ser inferior a dos días. Aproximadamente dos tercios son devueltos en un día y más del 85 % están disponibles en dos días.\n\nEste tiempo de respuesta incluye el tiempo de envío. Para los laboratorios que procesan los kits de prueba en casa, el tiempo de espera depende de cuándo devuelve usted su kit por correo.\n\nSi no ha recibido los resultados de su prueba y han pasado varios días, comuníquese con:\n\n*   su proveedor de atención médica;\n*   el servicio de pruebas, o \n*   su departamento de salud local.\n\nLea más en el [Grupo de trabajo de pruebas de COVID-19 de California](https://testing.covid19.ca.gov/).\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	74
¿Qué es aceptable como comprobante de un resultado negativo de la prueba de COVID-19?	Se aceptan los siguientes:\n\n*   documento impreso de su proveedor de pruebas o laboratorio\n*   mostrar en su teléfono un correo electrónico o mensaje de texto de su proveedor de pruebas o laboratorio\n\nLos resultados deben incluir el nombre de la persona a quien se le hizo la prueba, el tipo de prueba y la fecha del resultado negativo de la prueba. Para la PCR, el resultado negativo debe ser de los últimos 3 días. Para la prueba de antígenos, el resultado negativo debe ser de 24 horas antes.\n\nSe requiere un plazo de prueba más corto en [megaeventos](/es/mega-events/) (más de 1,000 personas). Ahí usted debe mostrar un resultado negativo de la prueba de PCR de los últimos 2 días o un resultado negativo de la prueba de antígenos del último día. Los niños menores de 2 años están exentos de la prueba.\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	75
¿Cuándo puedo estar cerca de otras personas después de que obtuve un resultado positivo para COVID-19, pero no tuve síntomas?	Si continúa sin tener síntomas:\n\n*   Hágase la prueba después de 5 días. Sí da negativo, puede estar con otros.\n*   Use mascarilla cuando esté con otras personas otros 5 días, incluso en casa.\n\nLos Centros para el Control y la Prevención de Enfermedades (Centers for Disease Control and Prevention, CDC) tienen [recomendaciones](https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/end-home-isolation.html) para las personas que den positivo, pero no tengan síntomas.\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	76
Si tengo un resultado positivo para COVID-19, ¿qué debo hacer para proteger a otros en mi hogar?	Debe **autoaislarse** (permanecer en casa y lejos de los demás). Evite a aquellos en su hogar que no hayan dado positivo en la prueba:\n\n*   Duerma y permanezca en una habitación separada de estas personas.\n*   Use un baño separado si es posible. Varias personas infectadas en el mismo hogar pueden usar la misma habitación para aislarse.\n\nVarias personas infectadas en el mismo hogar pueden usar la misma habitación para aislarse. Obtenga más información en [Qué hacer si da positivo](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/What-to-do-if-You-Test-Positive-for-COVID-19.aspx) del CDPH.\n\nLos miembros de su hogar deben considerar hacerse la prueba y usar mascarilla hasta que estén seguros de que no están infectados. Dependiendo de su estado de vacunación, es posible que deban ponerse en **cuarentena** (permanecer en casa).\n\nNo tienen que hacerse una prueba ni ponerse en cuarentena si:\n\n*   Están vacunados completamente contra la COVID-19 y tienen el refuerzo, y no muestran ningún síntoma.\n*   Tuvieron un caso confirmado de COVID-19 en los últimos 90 días.\n\nObtenga más información en [Qué hacer si está expuesto](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/What-to-Do-If-You-Are-Exposed-to-COVID-19.aspx) del CDPH.\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	77
¿Qué apoyo brinda California durante el aislamiento o la cuarentena por COVID?	Si no puede trabajar porque tiene COVID-19 o está cerca de alguien que la tiene, puede presentar un [reclamo de seguro por incapacidad (Disability Insurance, DI)](https://edd.ca.gov/Disability/How_to_File_a_DI_Claim_in_SDI_Online.htm/t_blank). \n\nSi no puede trabajar porque está cuidando a un familiar con COVID-19, existe ayuda para sus salarios perdidos. Presente un [reclamo de licencia familiar remunerada (Paid Family Leave, PFL)](https://edd.ca.gov/Disability/How_to_File_a_PFL_Claim_in_SDI_Online.htm/t_blank). \n\nEn ambos casos, debe tener una nota de un trabajador sanitario.\n\nMore info: [Pruebas](https://covid19.ca.gov/es/get-tested/)	https://covid19.ca.gov/es/get-tested/	 	[]	false	[]	78
¿Cuántas dosis de la vacuna contra la COVID-19 necesito y cuánto tiempo debe transcurrir entre ellas?	Idealmente, obtendría:\n\n*   dos dosis de la vacuna de Pfizer/BioNTech, con 21 días de diferencia y luego una vacuna de refuerzo 5 meses después\n*   dos dosis de la vacuna de Moderna, con 28 días de diferencia y luego una vacuna de refuerzo 5 meses después\n*   solo una dosis de la vacuna de Johnson & Johnson y luego una vacuna de refuerzo 2 meses después\n\nSi se requieren dos inyecciones al principio, **reciba su segunda inyección lo más cerca posible del intervalo recomendado**. Si no puede recibirla en el intervalo recomendado, puede obtener su segunda dosis hasta 6 semanas (42 días) después de la primera dosis. Tenemos datos limitados sobre qué tan bien funcionan estas vacunas más allá de este periodo. Pero si obtiene la segunda dosis después de 42 días, no es necesario comenzar de nuevo.\n\nLos niños de 5 a 11 años que reciban la vacuna de Pfizer en dosis más bajas también deben recibir dos inyecciones con 21 días de diferencia.\n\nHay disponibles dosis de refuerzo o adicionales de estas vacunas para los mayores de 18 años. Las personas de 12 a 17 años pueden obtener la vacuna de refuerzo de Pfizer. Se recomienda la vacuna de refuerzo de Moderna o Pfizer para quienes recibieron la vacuna de Johnson & Johnson. Lea [Vacunas de refuerzo y dosis adicionales](#Booster-shots-and-additional-doses) para ver si es elegible.\n\nActualmente, solo se recomienda una única dosis de refuerzo. No debe repetir una serie de vacunas.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	79
¿Puedo mezclar y combinar vacunas contra la COVID-19 de diferentes fabricantes?	Sí, después de completar su primera serie de vacunas. En Estados Unidos, eso significa lo siguiente:\n\n*   dos aplicaciones de la vacuna de Pfizer con 21 días de separación;\n*   dos aplicaciones de la vacuna de Moderna con 28 días de separación, o\n*   una aplicación de la vacuna de Johnson & Johnson\n\nDespués, puede elegir recibir otra vacuna como dosis de refuerzo. Algunas personas pueden preferir la vacuna que recibieron anteriormente y otras pueden preferir recibir una vacuna de refuerzo diferente. Las recomendaciones de los CDC ahora permiten este tipo de dosificación combinada para las dosis de refuerzo.\n\nSe recomienda encarecidamente una vacuna de refuerzo de Pfizer o Moderna para quienes recibieron la vacuna de Johnson & Johnson.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	80
¿Qué sucede si me vacunaron fuera de los Estados Unidos? ¿Puedo obtener una vacuna o una vacuna de refuerzo aquí?	Sí. Esto es lo que recomiendan los CDC:\n\n*   Si se vacunó fuera de los EE. UU. con una vacuna aprobada o autorizada por la Administración de Alimentos y Medicamentos (Food and Drug Administration, FDA), puede recibir una segunda dosis, una dosis de refuerzo o una dosis adicional. Debe seguir las [tablas de elegibilidad y tiempos de EE. UU](https://www.cdc.gov/coronavirus/2019-ncov/vaccines/different-vaccines.html).\n*   Si le aplicaron una o ambas dosis de una vacuna de la lista de uso de emergencia (Emergency Use Listed, EUL) de la Organización Mundial de la Salud (OMS), puede recibir una segunda dosis, una dosis de refuerzo o una dosis adicional de la vacuna de Pfizer. Debe seguir las [tablas de elegibilidad y tiempos de EE. UU.](https://www.cdc.gov/coronavirus/2019-ncov/vaccines/different-vaccines.html)\n*   Si le aplicaron una vacuna contra la COVID-19 que no es de la EUL de la OMS, debe comenzar de nuevo. Acuda a que le apliquen una vacuna autorizada o aprobada por la FDA y [siga su tabla de tiempos](https://www.cdc.gov/coronavirus/2019-ncov/vaccines/different-vaccines.html).\n\nPrograme su vacunación en [My Turn](https://myturn.ca.gov/).\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	81
¿Cuánto costará la vacuna contra la COVID-19?	Nada. Las vacunas contra la COVID-19 y su administración son gratuitas para el público.\n\nLea más en [Conozca sus derechos de atención médica (PDF)](https://www.dmhc.ca.gov/Portals/0/Docs/DO/VaccineFactSheetAccessible.pdf) del Departamento de Atención Médica Administrada.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	82
¿Necesito ser residente de California para recibir una vacuna contra la COVID-19?	No. La elegibilidad para la vacuna se basa en la edad. No importa su estado migratorio o de residencia.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	83
¿Cómo cancelo o reprogramo mi cita de vacunación a través de My Turn?	Si necesita cancelar o reprogramar su cita, puede hacerlo en la página [Administre sus citas](https://myturn.ca.gov/manage).\n\nSe le pedirá que confirme su cita con:\n\n*   el número de confirmación de su cita, y \n*   su número de teléfono celular o su dirección de correo electrónico.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	84
Ya tuve COVID-19. ¿Debo ponerme la vacuna contra la COVID-19?	Sí. Los CDC recomiendan que las personas que ya hayan tenido COVID-19 se pongan una vacuna contra esta. \n\nNo sabemos cuánto tiempo dura su protección desde el momento de infectarse nuevamente hasta su recuperación. \n\nUn [estudio](https://www.cdc.gov/mmwr/volumes/70/wr/mm7032e1.htm?s_cid=mm7032e1_e&ACSTrackingID=USCDC_921-DM63289&ACSTrackingLabel=MMWR%20Early%20Release%20-%20Vol.%2070%2C%20August%206%2C%202021&deliveryName=USCDC_921-DM63289) mostró que las personas no vacunadas que ya tuvieron COVID-19 tienen más de dos veces más probabilidades que las personas vacunadas de volver a contraerla.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	85
¿Puedo vacunarme contra la COVID-19 si actualmente estoy enfermo de COVID-19?	No. Espere hasta que se haya recuperado y haya cumplido los [criterios para finalizar el aislamiento](https://www.cdc.gov/coronavirus/2019-ncov/hcp/disposition-in-home-patients.html). Esta guía también se aplica a las personas que se contagian de COVID-19 entre su primera y segunda dosis.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	86
¿Serán accesibles los sitios de la vacuna contra la COVID-19?	Sí. Todas las clínicas de vacunas de California deben cumplir los requerimientos de la Ley de Estadounidenses con Discapacidades (Americans with Disabilities Act, ADA).\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	87
¿Cómo puedo vacunarme contra la COVID-19 en casa si no puedo viajar a un sitio de vacunación?	Consulte con su proveedor de atención médica, departamento de salud local o farmacia local. \n\nSi no puede salir de su casa, puede indicarlo al hacer la reserva en [myturn.ca.gov](https://myturn.ca.gov) o al llamar al [1-833-422-4255](tel:1-833-422-4255). Si es elegible, su jurisdicción de salud local coordinará la vacunación en su hogar.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	88
¿Cómo obtengo transporte para ir a un sitio de vacunación?	Si no tiene forma de llegar a un sitio de vacunación, puede recibir transporte gratuito a través de:\n\n*   [myturn.ca.gov](https://myturn.ca.gov), o \n*   llamando a la línea de atención de COVID-19 del estado al [1-833-422-4255](tel:1-833-422-4255).\n\nLas opciones de transporte incluyen:\n\n*   transporte en automóvil para pacientes ambulatorios\n*   transporte médico que no sea de emergencia para pacientes no ambulatorios, incluidos los siguientes: \n    *   camionetas para sillas de ruedas\n    *   transporte en camilla y otras opciones \n\nTambién puede consultar con su médico, departamento de salud local o farmacia local.\n\nSi tiene atención administrada de Medi-Cal, puede obtener transporte a través de su plan de salud o médico. Comuníquese con el departamento de servicios para miembros de su plan para solicitar transporte.\n\nSi recibe Medi-Cal a través de pago por servicio (Fee-for-Service, FFS), puede obtener una lista de proveedores de transporte de su condado. Comuníquese con ellos directamente para organizar el transporte a sus citas. \n\nSi no tiene ningún proveedor, el Departamento de Servicios de Atención Médica (Department of Health Care Services, DHCS) de California puede ayudarle. Envíele un correo electrónico a [DHCSNMT@dhcs.ca.gov](mailto:DHCSNMT@dhcs.ca.gov). NO incluya información personal en su primer correo electrónico. El personal del DHCS responderá con un correo electrónico seguro donde solicitarán más información. \n\nSi necesita transporte médico que no sea de emergencia, informe a su médico. Este puede prescribir este servicio y ponerlo en contacto con un servicio de transporte.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	89
¿Necesitaré una vacuna de refuerzo?	Sí. Se recomienda que reciba una vacuna de refuerzo tan pronto como sea elegible:\n\n*   Si le aplicaron una vacuna de **Moderna** o **Pfizer**, aplíquese una vacuna de refuerzo después de 5 meses.\n*   Si le aplicaron una vacuna de **Johnson & Johnson**, aplíquese una vacuna de refuerzo después de 2 meses.\n\nSu vacuna de refuerzo puede ser de una marca de vacuna diferente a la que recibió anteriormente. Se recomienda encarecidamente una vacuna de refuerzo de Pfizer o Moderna para quienes recibieron la vacuna de Johnson & Johnson.\n\nLas vacunas de refuerzo de Moderna y Johnson & Johnson son solo para personas de 18 años o más. Las vacunas de refuerzo de Pfizer se pueden administrar a personas de 12 años o más.\n\nLos californianos pueden programar su vacuna de refuerzo o encontrar una clínica para acudir sin cita previa en [My Turn](https://myturn.ca.gov/)**.** Lea [más información sobre las vacunas de refuerzo](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Pfizer-COVID-19-Vaccine-Boosters.aspx) y [preguntas y respuestas sobre las vacunas de refuerzo](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Vaccine-Booster-QA.aspx) del CDPH.\n\nLos CDC recomiendan dosis adicionales de Pfizer o Moderna para las personas con sistema inmunitario comprometido. Esto incluye a las personas que: \n\n*   Reciben tratamiento activo contra el cáncer para tumores o cánceres de la sangre.\n*   Recibieron un trasplante de órgano y están tomando medicamentos para inhibir el sistema inmunológico.\n*   Recibieron un trasplante de células madre en los últimos 2 años o están tomando medicamentos para inhibir el sistema inmunológico.\n*   Tienen inmunodeficiencia primaria moderada o grave (como el síndrome de DiGeorge o el síndrome de Wiskott-Aldrich).\n*   Tienen una infección por VIH avanzada o no tratada.\n*   Reciben tratamiento activo con corticosteroides en dosis altas u otros medicamentos que inhiben la respuesta inmunitaria.\n\nLos niños de 5 a 11 años con estas afecciones pueden recibir una dosis adicional de Pfizer.\n\nHable con su médico para ver si es adecuado para usted recibir una dosis adicional. Si cumple con estos criterios, puede reservar su tercera dosis en [My Turn](https://myturn.ca.gov/).\n\nVea las [preguntas y respuestas sobre las dosis adicionales](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/ThirdVaccineDoseQandA.aspx).\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	90
¿Qué es aceptable como comprobante de vacunación completa?	Se aceptan los siguientes: \n\n*   tarjeta original de registro de vacunación contra la COVID-19 de los CDC del DHHS, la cual incluye:\n    *   nombre de la persona vacunada\n    *   fecha de nacimiento \n    *   tipo de vacuna aplicada\n    *   número de lote\n    *   fecha de la última dosis administrada\n    *   lugar donde se administró\n\n*   una fotografía o una copia impresa de su tarjeta del registro de vacunación contra la COVID-19 de los CDC del DHHS\n*   una fotografía de su tarjeta del registro de vacunación guardada en un teléfono u otro dispositivo electrónico\n*   documentación impresa o digital de vacunación de un proveedor de atención médica u otro emisor\n*   un [registro digital de vacunas contra la COVID-19](https://myvaccinerecord.cdph.ca.gov/) (Digital COVID-19 Vaccine Record, DCVR) \n\nLea todos los detalles en las [pautas y estándares de registro de vacunas](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Vaccine-Record-Guidelines-Standards.aspx) del CDPH.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	91
¿Qué significa estar “completamente vacunado”?	Se considera que las personas están completamente vacunadas contra la COVID-19:\n\n*   dos semanas después de recibir la segunda dosis de una serie de 2 dosis (Pfizer o Moderna), o\n*   dos semanas después de haber recibido una vacuna de dosis única (Johnson y Johnson).\n\nNo es necesario que se ponga las dosis de refuerzo para que sea considerado completamente vacunado. Pero le recomendamos que se ponga una vacuna de refuerzo tan pronto como sea elegible para obtener la mayor protección contra la COVID-19.\n\nConsulte las [recomendaciones de salud pública sobre la COVID-19 del CDPH para personas completamente vacunadas](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/COVID-19-Public-Health-Recommendations-for-Fully-Vaccinated-People.aspx) para conocer los detalles.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	92
¿La vacuna contra la COVID-19 me hará dar positivo en la prueba de la COVID-19?	No. Una vacuna no hará que sus [pruebas virales](https://www.cdc.gov/coronavirus/2019-ncov/testing/diagnostic-testing.html) den positivo.\n\nSi su cuerpo desarrolla una respuesta inmune, puede dar positivo en las [pruebas de anticuerpos](https://www.cdc.gov/coronavirus/2019-ncov/testing/serology-overview.html). Esta indica que usted puede tener protección contra el virus.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	93
¿Cómo se protege mi privacidad si me pongo la vacuna contra la COVID-19?	La legislación de California limita estrictamente la forma en la que se puede compartir información personal. El estado evita que se identifique a personas individualmente en los datos compartidos.\n\nObtenga más información en el [Acuerdo de Uso de Datos de California y preguntas frecuentes](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/California-Data-Use-Agreement.aspx) del CDPH.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	94
¿Debo conservar mi tarjeta de registro de vacunación de la COVID-19?	Sí. Guarde su tarjeta de registro de vacunación en un lugar seguro para evitar pérdidas o daños.\n\nEl portal del [registro digital de vacunas contra la COVID-19](https://myvaccinerecord.cdph.ca.gov/) (DCVR) le brinda una copia digital de este registro. Si perdió su tarjeta de papel, imprima su registro digital. Puede usarlo en cualquier lugar donde mostraría su tarjeta de papel.\n\nLea todos los detalles en las [pautas y estándares de registro de vacunas](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Vaccine-Record-Guidelines-Standards.aspx) del CDPH.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	95
Si recibo una vacuna de refuerzo o una dosis adicional, ¿aparecerá en mi registro digital de vacunas?	Estas no se mostrarán automáticamente en su registro digital de vacunas. Deberá ir al portal de [registro digital de vacunas contra la COVID-19](https://myvaccinerecord.cdph.ca.gov/) para obtener un nuevo código QR.\n\nEspere 14 días para que su nueva dosis aparezca en el Registro de Vacunas de California antes de intentar obtener un nuevo código QR.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	96
¿Los proveedores necesitan el consentimiento de los padres antes de administrar una vacuna contra la COVID-19 a un menor?	Sí. Antes de vacunar a un menor, los proveedores de vacunas deben obtener el consentimiento de un:\n\n*   padre; \n*   un tutor legal, u \n*   otro adulto que tenga la custodia legal. \n\nHay algunas excepciones:\n\n*   [Los menores emancipados](https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=FAM&sectionNum=7050.) no necesitan el consentimiento de un padre o un tutor para recibir la vacuna contra la COVID-19.\n*   Los proveedores pueden aceptar un consentimiento por escrito. Este debe ser dado por el padre o el tutor legal de un menor acompañado. Este consentimiento debe verificar que el padre o tutor recibió [la hoja informativa de autorización de uso de emergencia (Emergency Use Authorization, EUA) de Pfizer](https://www.fda.gov/media/144414/download).\n*   Se acepta el consentimiento por teléfono o video. El padre o tutor debe confirmar que recibió la [hoja informativa de EUA de Pfizer](https://www.fda.gov/media/144414/download). Una opción es leer la hoja informativa al padre o tutor.\n\nLas familias deben consultar con su proveedor de vacunas sobre los formularios de consentimiento aceptables. Consulte más detalles en la [Guía de consentimiento para menores de la vacuna de Pfizer](https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Pfizer-Vaccine-Minor-Consent-Guidance.aspx) del CDPH.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	97
¿Por qué debo vacunar a mi hijo?	Los casos en niños están aumentando. Debemos vacunar a los jóvenes para prevenir más hospitalizaciones y muertes.\n\nLas vacunas pueden detener la propagación de las variantes del coronavirus. También pueden reducir el grupo de personas vulnerables a la COVID-19. Al vacunar a los niños mayores de 5 años, las familias pueden estar más seguras a medida que volvemos a hacer las cosas que amamos.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	98
Mi hijo ha tenido reacciones a otras vacunas. ¿Aún así debe recibir la vacuna?	Sí, a menos que haya tenido reacciones de tipo anafiláctico a los componentes de la vacuna de Pfizer. Las reacciones alérgicas a la vacuna contra la COVID-19 son raras. Hable con el médico de su hijo si este ha tenido: \n\n*   alergias graves\n*   reacciones a vacunas\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	99
¿Pueden vacunarse los niños que tienen afecciones preexistentes como el asma?	Los jóvenes mayores de 5 años pueden recibir la vacuna contra la COVID-19 incluso si tienen problemas de salud. Hable con su médico o profesional clínico sobre las afecciones específicas de su hijo.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	100
¿Será obligatorio que mi hijo se vacune para asistir a la escuela en persona?	Sí. Pronto se exigirá que los alumnos estén vacunados para poder asistir a clases presenciales. Esto iniciará el periodo siguiente a la aprobación total de la vacuna por parte de la FDA para su rango de grados (7.º a 12.º y K-6). La vacuna contra la COVID-19 será agregada a la lista de vacunaciones obligatorias para asistir a la escuela. Esto incluye las vacunas contra el sarampión, las paperas y la rubéola, entre otras.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	101
¿Por qué se tardó más en aprobar la vacuna contra la COVID-19 para los jóvenes?	Los ensayos de vacunas generalmente comienzan con poblaciones mayores y más vulnerables. Luego se extienden a los más jóvenes. Este enfoque de elegibilidad por fases equilibra la necesidad tanto de seguridad como de velocidad.\n\nEnsayos clínicos en más de 4,500 niños de 5 a 11 años prueban que la vacuna contra la COVID-19 es segura y eficaz. Da como resultado una fuerte respuesta de anticuerpos en los niños que recibieron las vacunas.\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	102
Soy empleador y quiero ayudar a mis empleados a vacunarse. ¿Cómo puedo hacerlo?	El [kit de herramientas de vacunación para empleadores](https://saferatwork.covid19.ca.gov/employer-vaccination-toolkit/) proporciona toda la información que usted necesita para:\n\n*   asociarse con proveedores locales para eventos de vacunación fuera del sitio\n*   solicitar una clínica móvil en el lugar de trabajo\n*   ayudar a los empleados a encontrar y reservar citas de vacunación\n*   compartir y promover recursos que ayuden a los empleados a vacunarse\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	103
¿Puede un empleador exigir la vacunación contra la COVID-19 para todos los empleados que ingresen a un lugar de trabajo?	Sí, si se cumplen ciertos criterios. Según la ADA, un empleador puede insistir en que todos los empleados cumplan con un estándar que cumpla lo siguiente:\n\n*   que esté relacionado con el trabajo, y\n*   que cumpla una necesidad del negocio.\n\nEsto podría incluir un estándar relacionado con la seguridad que requiera la vacunación contra la COVID-19.\n\nSi un empleado no se puede vacunar debido a una discapacidad, el empleador no puede exigirle que lo haga. La excepción a eso es si el incumplimiento del empleado representa una amenaza para su salud o seguridad, o la de otros en el lugar de trabajo.\n\nLea [Lo que debe saber sobre la COVID-19 y la ADA, la Ley de Rehabilitación y otras leyes de igualdad de oportunidades de empleo (Equal Employment Opportunity, EEO)](https://www.eeoc.gov/wysk/what-you-should-know-about-covid-19-and-ada-rehabilitation-act-and-other-eeo-laws).\n\nMore info: [Vacunas](https://covid19.ca.gov/es/vaccines/)	https://covid19.ca.gov/es/vaccines/	 	[]	false	[]	104
